"conversation_id_str;""created_at"";""favorite_count"";""full_text"";""id_str"";""image_url"";""in_reply_to_screen_name"";""lang"";""location"";""quote_count"";""reply_count"";""retweet_count"";""tweet_url"";""user_id_str"";""username""";;;
"1795249583809056821;""Tue May 28 03:47:00 +0000 2024"";""83"";""@kesetrump Ada instruksi lanjutannya https://t.co/cD6lg3qeIz"";""1795300716388684035"";"""";""kesetrump"";""in"";""just a click away"";""4"";""3"";""16"";""https://x.com/dbrahmantyo/status/1795300716388684035"";""90809267"";""dbrahmantyo""";;;
"1796483872672399406;""Fri May 31 10:08:26 +0000 2024"";""38"";""semoga kalian yang pro-rektorat keluarganya aman untuk terus membayar ukt tanpa ada halangan dan tuntutan serta ga harus putus/cuti kuliah aminn."";""1796483872672399406"";"""";"""";""in"";"""";""0"";""0"";""6"";""https://x.com/sinarhindia/status/1796483872672399406"";""1260585632352669696"";""sinarhindia""";;;
"1795600691807039627;""Tue May 28 23:39:00 +0000 2024"";""7"";""Universitas Muhammadiyah Maumere Izinkan Mahasiswa Bayar Uang Kuliah Pakai Hasil Bumi | #UKT #UniversitasMuhammadiyahMaumere https://t.co/WYhpYL53X1"";""1795600691807039627"";""https://pbs.twimg.com/media/GOs_sTbbgAAwPli.jpg"";"""";""in"";""Jakarta"";""0"";""0"";""2"";""https://x.com/kompascom/status/1795600691807039627"";""23343960"";""kompascom""";;;
"1795535538113646687;""Tue May 28 19:20:06 +0000 2024"";""160"";""UKT Bagi Mahasiswa Naik. Iuran Pariwisata Naik. Rampas Uang Buruh Dalam Modus Tapera. Pajak Naik. Dll. Padahal Inti Dari Semua Itu Ya APBN Kritis Sehingga Rakyat Yang Harus Dipalaki Untuk Menutupinya. Cc. Bang @AnthonyBudiawan https://t.co/ZeGjTto8wQ"";""1795535538113646687"";""https://pbs.twimg.com/media/GOsGDl_akAQQHCj.jpg"";"""";""in"";""Indonesia"";""4"";""11"";""92"";""https://x.com/Nicho_Silalahi/status/1795535538113646687"";""75519742"";""Nicho_Silalahi""";;;
"1796104264919679142;""Thu May 30 09:00:01 +0000 2024"";""6"";""Pembatalan kenaikan UKT tak menyelesaikan masalah sepanjang aturannya tak disentuh. Komersialisasi bisa ugal-ugalan. #KoranTempo https://t.co/7uo5AyuBCk"";""1796104264919679142"";"""";"""";""in"";""Indonesia"";""0"";""0"";""2"";""https://x.com/korantempo/status/1796104264919679142"";""20963426"";""korantempo""";;;
"1796453155494097209;""Fri May 31 08:06:23 +0000 2024"";""12"";""Biaya kuliah naik UKT jadi sorotan Mendikbudristek janji hentikan kenaikan tak masuk akal dan wacana student loan muncul untuk permudah akses pendidikan tinggi. @raye_brahm dari @covcampus memberikan opininya di https://t.co/zSsr7ZDdGH https://t.co/JZ82QxHedN"";""1796453155494097209"";""https://pbs.twimg.com/ext_tw_video_thumb/1796452414985494528/pu/img/rY8jfNicH4L6SVLW.jpg"";"""";""in"";""Jakarta Capital Region"";""2"";""0"";""1"";""https://x.com/ConversationIDN/status/1796453155494097209"";""892211698030989312"";""ConversationIDN""";;;
"1795377142676725916;""Tue May 28 08:50:41 +0000 2024"";""26"";""Menteri Pendidikan Nadiem berpesan Perguruan tinggi negeri (PTN) perlu merangkul calon mahasiswa baru yang belum daftar ulang atau mengundurkan diri akibat UKT yang tinggi. Usai Kenaikan UKT Dibatalkan Mendikbudristek Minta PTN Rangkul Calon Mahasiswa Baru yang Terdampak https://t.co/eABedr1zIq"";""1795377142676725916"";""https://pbs.twimg.com/media/GOp1_yBbUAEUzRC.jpg"";"""";""in"";""Central Java; Indonesia"";""3"";""1"";""12"";""https://x.com/Aryprasetyo85/status/1795377142676725916"";""435004096"";""Aryprasetyo85""";;;
"1795240253302972424;""Mon May 27 23:46:44 +0000 2024"";""120"";""Terimakasih karena telah batalkan UKT selanjutnya tambah subsidi agar kualitas pendidikan tetap baik dan semakin baik. Negara harusnya empati dan kesadaran penuh sehingga tak perlu ada demo dan mahasiswa2 mundur krn gagal bayar UKT."";""1795240253302972424"";"""";"""";""in"";""Jakarta to the World"";""0"";""35"";""34"";""https://x.com/MardaniAliSera/status/1795240253302972424"";""122020937"";""MardaniAliSera""";;;
"1796008135838015675;""Thu May 30 02:38:02 +0000 2024"";""3"";""Baca berita jaman skrg susah bgt cari kerja. Bingung deh kriteria di indo asli UKT naik kuliah katanya tersier ga kuliah underqualified kuliah di LN overqualified. org maunya ttp berpendidikan tp gak mau juga yg terlalu pinter. apa gimana sih pasar corporate tuh maunya?!"";""1796008135838015675"";"""";"""";""in"";""Indonesia"";""0"";""1"";""2"";""https://x.com/DewiLeba/status/1796008135838015675"";""585320320"";""DewiLeba""";;;
"1795017025108267178;""Mon May 27 08:59:43 +0000 2024"";""9"";""Akhirnya sang pahlawan datang siang ini kenaikan UKT tahun Ini dibatalkan. https://t.co/5NopRbZJKp"";""1795017025108267178"";""https://pbs.twimg.com/media/GOkueJCbUAEDf3p.jpg"";"""";""in"";"""";""1"";""2"";""2"";""https://x.com/taufik_q/status/1795017025108267178"";""175752154"";""taufik_q""";;;
"1796360129253884192;""Fri May 31 01:56:44 +0000 2024"";""14"";""kuliah sama wadek kemahasiswaan ½ jam bahas aksi di balairung &amp";;;
"1794381566149530053;""Sat May 25 14:54:38 +0000 2024"";""9"";""-dips! plis bantu senderrr adakah yg punya file ukt spi undip 2023/2024 gaa? https://t.co/Ao3KBZoxZg"";""1794381566149530053"";""https://pbs.twimg.com/media/GObshhuacAILfDQ.jpg"";"""";""in"";""⬇️BACA RULES JANGAN NGELANGGAR"";""0"";""1"";""0"";""https://x.com/undipmenfess/status/1794381566149530053"";""1177052356925513728"";""undipmenfess""";;;
"1795086312372052033;""Mon May 27 13:35:02 +0000 2024"";""2"";""Kementerian Pendidikan Kebudayaan Riset dan Teknologi (Kemendikbudristek) membatalkan rencana kenaikan uang kuliah tunggal (UKT) tahun ini. Setelah rapat terbatas dengan Presiden Joko Widodo di Istana Kepresidenan Jakarta pada Senin (27/5) Mendikbudristek Nadiem Makarim https://t.co/SkHAATiCus"";""1795086312372052033"";""https://pbs.twimg.com/ext_tw_video_thumb/1795086074764750848/pu/img/njVoOq6ZGVfO1CyC.jpg"";"""";""in"";""Pulo Gadung; Indonesia"";""0"";""1"";""1"";""https://x.com/tvOneNews/status/1795086312372052033"";""55507370"";""tvOneNews""";;;
"1795167839650988309;""Mon May 27 18:59:00 +0000 2024"";""2"";""Presiden Jokowi mengatakan kenaikan UKT di setiap universitas akan dikaji dan dikalkulasi terlebih dahulu oleh Kemendikbudristek. https://t.co/6mSwRa4gyJ"";""1795167839650988309"";"""";"""";""in"";""DKI Jakarta; Indonesia"";""0"";""0"";""0"";""https://x.com/voidotid/status/1795167839650988309"";""1186946650595418116"";""voidotid""";;;
"1797275095448350954;""Sun Jun 02 14:32:29 +0000 2024"";""14"";""I've told them. Lu ga pilih Anies siap-siap saja Indonesia mundur. And then it happens. Presiden belum dilantik drama2 kek UKT dan Tapera bermunculan kan?"";""1797275095448350954"";"""";"""";""in"";"""";""1"";""0"";""5"";""https://x.com/abulmuzaffar10/status/1797275095448350954"";""909850779749466112"";""abulmuzaffar10""";;;
"1797215491200872794;""Sun Jun 02 10:35:38 +0000 2024"";""2"";""- RUU Tapera. Tidak setuju. - RUU Penyiaran. Pengusul: Aleg PKS (Abdul Haris) - Kaesang. Ga bakal gua pilih. - PPN 12%. Disahkan oleh Cak Imin. - UKT. Prabowo juga ga setuju PTN mahal. pad!"";""1797215491200872794"";"""";"""";""in"";""Jatinangor"";""0"";""0"";""0"";""https://x.com/DraftAnakUnpad/status/1797215491200872794"";""1209457724599095296"";""DraftAnakUnpad""";;;
"1794601665150243101;""Sun May 26 05:29:13 +0000 2024"";""19"";""Kalo ngomong peraturan mah kenaikan UKT masif baru-baru ini juga atas dasar Permendikbud. Ini soal Nilai dan Moral bukan cuma aspek legalitas."";""1794601665150243101"";"""";"""";""in"";""Dream World"";""1"";""0"";""6"";""https://x.com/syaithannn/status/1794601665150243101"";""1715003782680166400"";""syaithannn""";;;
"1795005909468680516;""Mon May 27 08:15:33 +0000 2024"";""6"";""Naiknya UKT &amp";;;
"1794906390324253104;""Mon May 27 01:40:05 +0000 2024"";""6"";""Kisruh Biaya Kuliah Mahal Menag: UKT Tidak Boleh Memberatkan Mahasiswa https://t.co/QJwzauV6B9 #TempoNasional"";""1794906390324253104"";"""";"""";""in"";""Indonesia"";""0"";""1"";""0"";""https://x.com/tempodotco/status/1794906390324253104"";""18129942"";""tempodotco""";;;
"1795114276782305612;""Mon May 27 15:26:09 +0000 2024"";""20"";""Mungkin UKT naik tahun depan setelah tidak menjabat presiden lagi jadi aman tidak ada yang menyalahkan. Untuk kenaikan UKT tahun ini batal dan ditunda dulu. https://t.co/ylsBf1fEzL"";""1795114276782305612"";""https://pbs.twimg.com/media/GOmG67Ca4AA7lkg.jpg"";"""";""in"";""Indonesia"";""0"";""3"";""5"";""https://x.com/DoankWarto/status/1795114276782305612"";""938664737369341952"";""DoankWarto""";;;
"1797321200957522186;""Sun Jun 02 17:35:41 +0000 2024"";""2"";""Berhubung akhir2 ini masyarakat dijejelin sama peraturan/kebijakan2 yg aneh kayaknya perlu ada tracker buat compile semuanya biar gak kedistract &amp";;;
"1795072444497047847;""Mon May 27 12:39:56 +0000 2024"";""4"";""Kenaikan UKT memunculkan perdebatan publik. Elit pendidikan mereduksi vitalitas pendidikan sebagai public goods. Bagaimana menciptakan ruang demokratis dalam hal ini? Yuk pikirin bareng di Podcast Bebas Aktif ft. Irwansyah https://t.co/dQV4Oo8Ghk"";""1795072444497047847"";"""";"""";""in"";"""";""0"";""0"";""2"";""https://x.com/kontekstualcom/status/1795072444497047847"";""1063449149419470851"";""kontekstualcom""";;;
"1795048352456810639;""Mon May 27 11:04:12 +0000 2024"";""2"";""Kenaikan UKT Tahun ini Dibatalkan Menteri Nadiem: Presiden Jokowi Menyetujui https://t.co/NP3lS5mxYZ"";""1795048352456810639"";"""";"""";""in"";""Bandung; West Java; Indonesia"";""0"";""4"";""0"";""https://x.com/PRFMnews/status/1795048352456810639"";""150589950"";""PRFMnews""";;;
"1795007614268633482;""Mon May 27 08:22:19 +0000 2024"";""164"";""Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbudristek) Nadiem Makarim menegaskan bahwa kenaikan Uang Kuliah Tunggal (UKT) tahun ini dibatalkan. Hal ini disampaikan usai Nadiem dipanggil Jokowi di Istana Negara Jakarta Senin (27/5). Ia mengatakan pihaknya akan https://t.co/sJmfkZIqez"";""1795007614268633482"";""https://pbs.twimg.com/ext_tw_video_thumb/1795004530280841216/pu/img/-s-5u2xCU6viuBkH.jpg"";"""";""in"";"""";""73"";""186"";""70"";""https://x.com/RadioElshinta/status/1795007614268633482"";""121640063"";""RadioElshinta""";;;
"1796967990967345526;""Sat Jun 01 18:12:09 +0000 2024"";""4"";""UKT Heboh Pada Bising (Batal) TAPERA Heboh Pada Bising (?) Tetiba MA diam2 KONDISIKAN Si Adik dari ANAK HARAM KONSTITUSI Maju Jd Gubernur MK Membantu Kakak MA Membantu Adik Jabes Rakyat DIBODOH2I"";""1796967990967345526"";"""";"""";""in"";""Perbatasan 🏝  Tiga Negara"";""1"";""1"";""3"";""https://x.com/Faraz_kepri/status/1796967990967345526"";""1513469864798986240"";""Faraz_kepri""";;;
"1795058960455635134;""Mon May 27 11:46:21 +0000 2024"";""5"";""Mendikbudristek Batalkan Kenaikan UKT #BNetwork https://t.co/llVYteCKgy"";""1795058960455635134"";"""";"""";""in"";""Jakarta"";""1"";""0"";""0"";""https://x.com/Beritasatu/status/1795058960455635134"";""154102750"";""Beritasatu""";;;
"1795303559048863903;""Tue May 28 03:58:18 +0000 2024"";""2"";""UKT belum reda muncul TAPERA https://t.co/4iyaL2ZWch"";""1795303559048863903"";""https://pbs.twimg.com/media/GOozEogaoAANcGM.jpg"";"""";""in"";""Indonesia"";""0"";""2"";""0"";""https://x.com/gngprsty/status/1795303559048863903"";""84812877"";""gngprsty""";;;
"1797275429063233672;""Sun Jun 02 14:33:48 +0000 2024"";""2"";""Ih atuh lah :( udah mah ada iuran yang tapera itu ukt beuki mahal ini lagi haduhhhh ai gaji umur cuma 3jutaan "";""1797275429063233672"";"""";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/anamcaramu/status/1797275429063233672"";""2864774304"";""anamcaramu""";;;
"1797196800920813947;""Sun Jun 02 09:21:22 +0000 2024"";""6"";""ktiny: aku belum bayar UKT kuliah atz: JANGAN RISAU-"";""1797196800920813947"";"""";"""";""in"";""atiny ▪︎ selective"";""0"";""2"";""0"";""https://x.com/gwenateez/status/1797196800920813947"";""1486982620399296514"";""gwenateez""";;;
"1795547561530716369;""Tue May 28 20:07:52 +0000 2024"";""11"";""Jelang pemilu pada terlena dengan bansos dan BLT. Setelah pemilu baru pada siuman awalnya dengan UKT lanjut dengan Tapera dan ditunggu kejutan-2 lain yg membuat rakyat bahagia (waiting list pembatasan pertalite dan Gas melon). Jangan lupa RUU penyiaran MK dan TNI Polri dan https://t.co/Z1x4GJ6ELD"";""1795547561530716369"";""https://pbs.twimg.com/media/GOsQ_Y3bcAA8gV3.jpg"";"""";""in"";""Planeta Rica; Colombia"";""0"";""1"";""5"";""https://x.com/5teV3n_Pe9eL/status/1795547561530716369"";""224431376"";""5teV3n_Pe9eL""";;;
"1795012855731020279;""Mon May 27 08:43:09 +0000 2024"";""2"";""Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbudristek) Nadiem Makarim mengumumkan pihaknya tidak jadi menaikkan Uang Kuliah Tunggal (UKT). Pernyataan ini ia sampaikan usai memenuhi panggilan Presiden Joko Widodo (Jokowi) di Istana Jakarta Senin (27/5/2024). https://t.co/chcb2p0swh"";""1795012855731020279"";""https://pbs.twimg.com/media/GOkqrQmbUAAK7Nc.jpg"";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/inilahdotcom/status/1795012855731020279"";""46693036"";""inilahdotcom""";;;
"1795364385688604772;""Tue May 28 08:00:00 +0000 2024"";""546"";""Mendikbudristek hanya seperti alat tes ombak atau hanya seperti cacing umpan bahkan dalam kondisi tertentu sekedar tumbal agar 𝗦𝗶 𝗕𝗮𝗷𝗶𝗻𝗴𝗮𝗻 𝗧𝗼𝗹𝗼𝗹 bisa tampil bertopeng : P A H L A W A N . . #Cenasuwok https://t.co/Ef8B7tpjz7 https://t.co/obOBZWbk23"";""1795364385688604772"";""https://pbs.twimg.com/media/GOppJaUaUAAQc6N.jpg"";"""";""in"";""Wherever you're not lookin'"";""9"";""63"";""157"";""https://x.com/__AnakKolong/status/1795364385688604772"";""1159689173340585984"";""__AnakKolong""";;;
"1795087792134914072;""Mon May 27 13:40:55 +0000 2024"";""10"";""Tahun ini dibatalkan karena UKT naiknya tahun depan. All clear. https://t.co/atKCMR42LO"";""1795087792134914072"";""https://pbs.twimg.com/media/GOlu1UabYAAVU3P.jpg"";"""";""in"";""Jakarta Capital Region"";""0"";""0"";""4"";""https://x.com/shallypristine/status/1795087792134914072"";""92804304"";""shallypristine""";;;
"1795615800864522612;""Wed May 29 00:39:02 +0000 2024"";""27"";""UKT dibatalkan ? atau di tunda tahun depan ? Tapera dimunculkan ! Paling enak biayain negara ya dari munggutin duit receh rakyatnya cekek alus hingga mencret biar mikir obat. sementara itu kelola IUP dan Ratusan BUMN yang hasilnya biar receh bisa dibagi ke rakyat TERKORUPSI ! https://t.co/jU0ARLP6qN"";""1795615800864522612"";""https://pbs.twimg.com/media/GOtPDZgaMAAKfk_.jpg"";"""";""in"";"""";""1"";""5"";""12"";""https://x.com/Penyair_Berdiri/status/1795615800864522612"";""1240137086331748352"";""Penyair_Berdiri""";;;
"1795317807816831201;""Tue May 28 04:54:55 +0000 2024"";""11"";""Setelah masalah UKT masalah BBM masalah Sembako Naik kini Gaji Karyawan di Potong.. Kebutuhan harga sllu Naik Aturan terlalu Banyak.. Tapi Rakyat sejahtera aja Kagak..‍ https://t.co/yTFUopKBdX"";""1795317807816831201"";""https://pbs.twimg.com/media/GOpACAea4AAHsBT.jpg"";"""";""in"";""ÜT: -6.1389099;106.7214539"";""0"";""0"";""3"";""https://x.com/AirinDatangLagi/status/1795317807816831201"";""228628424"";""AirinDatangLagi""";;;
"1795496360999072211;""Tue May 28 16:44:25 +0000 2024"";""7"";""Terlalu banyak rasa kemarahan yang gua miliki. Marah sama Netanyahu. Marah sama Tapera yg dipaksakan. Marah sama RUU Penyiaran. Marah sama UKT tinggi. Ayo kita marah bareng2 jangan pernah diam. Teruslah marah anak muda!"";""1795496360999072211"";"""";"""";""in"";""Jakarta; Indonesia"";""0"";""1"";""0"";""https://x.com/_naufalmajid/status/1795496360999072211"";""853468838272221184"";""_naufalmajid""";;;
"1794958669358215232;""Mon May 27 05:07:50 +0000 2024"";""6"";""Jawab Kegelisahan Mahasiswa Demokrat Dukung Kemendikbud Lakukan Investigasi Kenaikan UKT #demokrat #demokrats14p #ahy #agusyudhoyono #demokratjatim #jawatimur #jatim https://t.co/0wvVW3sukA"";""1794958669358215232"";""https://pbs.twimg.com/media/GOj5ZEuagAEVXwS.jpg"";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/JatimDemokrat/status/1794958669358215232"";""1359748888014458882"";""JatimDemokrat""";;;
"1796693859076124997;""Sat Jun 01 00:02:51 +0000 2024"";""110"";""Cm demi memperjuangkan ego pribadi rakyat kecil dibikin susah. Harga2 sembako naek UKT naek (walo udah ditunda) ada lg Tapera (Kita Perah Rakyat) trus ntar lg BBM sama Listrik mo dinaekin lagi. Cakep bener Pagi2 bikin empet aja https://t.co/hFTCyXAxct https://t.co/mNCSIOdeGt"";""1796693859076124997"";""https://pbs.twimg.com/media/GO8jiCmbEAAaYLj.jpg"";"""";""in"";""Bali; Indonesia"";""1"";""33"";""31"";""https://x.com/T0M5helby/status/1796693859076124997"";""1426438140202348546"";""T0M5helby""";;;
"1796769392837218420;""Sat Jun 01 05:03:00 +0000 2024"";""20"";""Agar mahasiswa tetap semangat berkuliah UM Maumere izinkan mahasiswanya bayar uang kuliah pakai hasil bumi dari kelapa sampai alpukat mentega. Via @detik_edu https://t.co/LNyjK9g70I"";""1796769392837218420"";"""";"""";""in"";"""";""0"";""4"";""3"";""https://x.com/detikcom/status/1796769392837218420"";""69183155"";""detikcom""";;;
"1794665667503006126;""Sun May 26 09:43:33 +0000 2024"";""13"";""PDIP memang cocoknya jadi oposisi lebih bermanfaat untuk rakyat. Salah Satu Hasil Rakernas PDIP: Mendesak Pemerintah Menurunkan Biaya UKT. Hasil Rakernas yang pro rakyat ini tidak mungkin terjadi jika PDIP masih join mendukung Jokowi. https://t.co/LF8wjspAFw https://t.co/bJZtvqB4rU"";""1794665667503006126"";""https://pbs.twimg.com/media/GOfuyURbYAAye0A.jpg"";"""";""in"";"""";""2"";""2"";""4"";""https://x.com/Piyusaja2/status/1794665667503006126"";""1610273431454625792"";""Piyusaja2""";;;
"1795067778933678180;""Mon May 27 12:21:23 +0000 2024"";""6905"";""Ini bukan soal beli rumah. Ini soal menarik uang dari rakyat. Pemerintah perlu duit untuk bangun ini itu untuk bayar utang ini itu. Gagal di UKT ya coba2 di Tapera. Harus kreatif dong...."";""1795067778933678180"";"""";"""";""in"";""mpuprema@gmail.com"";""99"";""100"";""3907"";""https://x.com/mpujayaprema/status/1795067778933678180"";""248107407"";""mpujayaprema""";;;
"1795048212711059692;""Mon May 27 11:03:38 +0000 2024"";""5"";""tanyarl guys ukt batal naik kah jadinyaa? https://t.co/9Oi8f7o8cT"";""1795048212711059692"";""https://pbs.twimg.com/media/GOlK1axa4AAihJE.jpg"";"""";""in"";""Indonesia"";""0"";""0"";""1"";""https://x.com/tanyakanrl/status/1795048212711059692"";""1331650559518990336"";""tanyakanrl""";;;
"1796552703155572970;""Fri May 31 14:41:57 +0000 2024"";""20"";""Bisa2nya (yg katanya) wakil dekan filsafat berpendapat bahwa para mahasiswa pejuang nirkekerasan penurunan UKT adalah orang2 ga paham Pancasila."";""1796552703155572970"";"""";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/Dinosenin/status/1796552703155572970"";""1531185745360490496"";""Dinosenin""";;;
"1795795205670441282;""Wed May 29 13:15:02 +0000 2024"";""493"";""@ardisatriawan Masalahnya itu kenaikan pajak ngga diiringi kemudahan2 untuk rakyat cost of living masih tinggi UKT bakal naik segala subsidi dikurangi dll. Pdhl di negara lain semakin tinggi pajak fasilitasnya jadi murah bahkan gratis. Disini pajak naik tapi biaya hidup juga malah naik"";""1795806052421943351"";"""";""ardisatriawan"";""in"";""Indonesia"";""9"";""3"";""58"";""https://x.com/saludosparatii/status/1795806052421943351"";""1324641125785763840"";""saludosparatii""";;;
"1796497436376227879;""Fri May 31 16:29:32 +0000 2024"";""53"";""@Mdy_Asmara1701 Ini sudah benar Lakum diinukum walyadiin... Terus mau diapain...? Mengalihkan isu kek kemaren...? Heboh Tapera dan UKT ternyata MA meloloskan SYARAT USIA PILKADA...? https://t.co/iU51g0IkRW"";""1796579779078164503"";""https://pbs.twimg.com/ext_tw_video_thumb/1796579764297465856/pu/img/OjD_6mlRoZ7dII_t.jpg"";""Mdy_Asmara1701"";""in"";"""";""1"";""3"";""18"";""https://x.com/julianas17426/status/1796579779078164503"";""1655108759289737216"";""julianas17426""";;;
"1795004721356579050;""Mon May 27 08:10:49 +0000 2024"";""5"";""Rezim hobi bikin rakyat susah. Parah! https://t.co/oXcQdQPyOA"";""1795004721356579050"";"""";"""";""in"";"""";""0"";""1"";""1"";""https://x.com/toplevel_view/status/1795004721356579050"";""1113325134645846016"";""toplevel_view""";;;
"1795013226746282360;""Mon May 27 08:44:37 +0000 2024"";""5"";""Ga berisik ga bakal viral byk yg gasuka UKT naik. Saat Nadiem beritahu yg nyuruh ternyata dari Istana Negara. Akhirnya dibatalkan rapor merah sebelum lengser. https://t.co/yIVYt8y1v7"";""1795013226746282360"";""https://pbs.twimg.com/media/GOkrBEWacAAI6Nu.jpg"";"""";""in"";"""";""0"";""0"";""2"";""https://x.com/sharpandshark/status/1795013226746282360"";""1628338800362672128"";""sharpandshark""";;;
"1796481289815802189;""Fri May 31 10:18:50 +0000 2024"";""563"";""@UGM_FESS jancok lah orang-orang pengobok tai pemancing konflik horizontal kek gini musuh bersama itu ya ukt mahal dan eksistensi ipi dan sejenisnya kalo ga bisa dan gamau bantu seengganya gausah bikin sesama mahasiswa bermusuhan sender kontol"";""1796486489582526946"";"""";""UGM_FESS"";""in"";"""";""0"";""1"";""21"";""https://x.com/kananrugi/status/1796486489582526946"";""1543811485088256000"";""kananrugi""";;;
"1795729060259369377;""Wed May 29 08:09:05 +0000 2024"";""8"";""Baca ga ya mulai berlakunya tuh kapan? Ukt berlakunya tahun 2025 which is presidennya bukan jkw lagi. Sedangkan tapera berlakunya 2027 which presidennya siapa? Bukan jkw kan? Terus program itu kenapa terburu buru di teken? Biar anaknya dapet proyekan apa gimana?"";""1795729060259369377"";"""";"""";""in"";""ㅋ."";""0"";""0"";""0"";""https://x.com/bahagiva/status/1795729060259369377"";""1317115925326299136"";""bahagiva""";;;
"1795198360179064942;""Mon May 27 21:00:16 +0000 2024"";""2"";""UKT Mahal dan Pendidikan Tinggi yang Tersier https://t.co/JzXXBCPnCq via @Cakrawarta https://t.co/y4b1jQo0zw"";""1795198360179064942"";""https://pbs.twimg.com/media/GOnTXuda4AAA69V.jpg"";"""";""in"";""surabaya"";""0"";""0"";""0"";""https://x.com/firmanits/status/1795198360179064942"";""131147608"";""firmanits""";;;
"1795789639048888489;""Wed May 29 12:12:35 +0000 2024"";""6"";""Buat yg kemarin udah bayar UKT dengan nominal lebih jg ga usah khawatir krn kemendikbud udah minta pihak kampus buat ngembaliin uang tersebut atau diperhitungkan di semester berikutnya. https://t.co/9kpssKT87L"";""1795790339351167430"";""https://pbs.twimg.com/media/GOvtyqgaMAAYX60.jpg"";""prkdlx"";""in"";"""";""0"";""1"";""1"";""https://x.com/prkdlx/status/1795790339351167430"";""1207946570630488066"";""prkdlx""";;;
"1796171822720770100;""Thu May 30 13:28:28 +0000 2024"";""2"";""cape bgt dah jd wni kek dimainin mulu anjir??? apa g ckp penderitaan idup w scr personal sbg yatim cinta bertepuk sblh tangan malah ni ditambah penderitaan nasional dmn ukt buat adek mahal dipaksa nabung rumah disuruh milih pemimpin tp pilihannya gt semua anjir"";""1796171822720770100"";"""";"""";""in"";""not in ur heart"";""0"";""0"";""0"";""https://x.com/arjasungirl/status/1796171822720770100"";""900846265805582337"";""arjasungirl""";;;
"1795272959319564741;""Tue May 28 01:56:42 +0000 2024"";""14"";""Jauh sebelum aksi protes kenaikan UKT sekarang dulu tahun 1957 para pelajar pernah menggalang unjuk rasa menolak kenaikan uang ujian untuk mengikuti ujian negara di kantor Kementerian PP &amp";;;
"1795612719011582185;""Wed May 29 00:26:47 +0000 2024"";""15"";""Resmi Pemerintah Batalkan Kenaikan UKT Keputusan tersebut diambil setelah pemerintah berdialog dengan para rektor universitas dan mendengar aspirasi dari berbagai pemangku kepentingan terkait isu yang belakangan ini Tapera Barca Nimas Yati Gita Dajjal Fortuner LINK GACOR Jam 3 https://t.co/Txu63Z0T6T"";""1795612719011582185"";""https://pbs.twimg.com/media/GOtMQIEbMAAU1lY.jpg"";"""";""in"";""DKI Jakarta; Indonesia"";""1"";""3"";""15"";""https://x.com/rasa2086/status/1795612719011582185"";""1290494259791933443"";""rasa2086""";;;
"1795237937187356715;""Mon May 27 23:37:32 +0000 2024"";""36"";""Kenaikan UKT Dibatalkan Nadiem Makarim Minta PTN Kembalikan Kelebihan Bayar dari Mahasiswa https://t.co/D7yY1gL99e #TempoNasional"";""1795237937187356715"";"""";"""";""in"";""Indonesia"";""10"";""35"";""19"";""https://x.com/tempodotco/status/1795237937187356715"";""18129942"";""tempodotco""";;;
"1795778065894895764;""Wed May 29 11:23:49 +0000 2024"";""50"";""UKT Batal Naik Setelah Diprotes Bukti Koordinasi Pemerintah Buruk https://t.co/zlFoY0ngU4"";""1795778065894895764"";"""";"""";""in"";"""";""1"";""0"";""29"";""https://x.com/OposisiCerdas/status/1795778065894895764"";""887743587579944960"";""OposisiCerdas""";;;
"1795013882001379370;""Mon May 27 08:47:13 +0000 2024"";""3"";"" Kemendikbudristek telah mengambil keputusan untuk membatalkan kenaikan UKT pada tahun ini dan kami akan merevaluasi semua permintaan peningkatan UKT dari PTN kata Nadiem usai menemui Presiden Jokowi di Istana. https://t.co/NV5raimuBe"";""1795013882001379370"";"""";"""";""in"";""NKRI"";""2"";""1"";""0"";""https://x.com/antaranews/status/1795013882001379370"";""18071520"";""antaranews""";;;
"1795028199648485443;""Mon May 27 09:44:07 +0000 2024"";""2"";""Mendikbudristek Batalkan Kenaikan UKT Mahasiswa Tahun Ini Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbudristek) Nadiem Makarim mengumumkan pembatalan kenaikan Uang Kuliah Tunggal (UKT) bagi mahasiswa di tahun ini. Keputusan ini diambil setelah mendengarkan https://t.co/7CM4amHlYa"";""1795028199648485443"";""https://pbs.twimg.com/media/GOk4oSJbgAAVROw.jpg"";"""";""in"";""Indonesia"";""0"";""0"";""0"";""https://x.com/Melihat_Indo/status/1795028199648485443"";""48359478"";""Melihat_Indo""";;;
